tracseId,review_id,rating,content,title
AIG20230000412815,13,5.0,이번 훈련을 통해 실무에서 사용하는 기술을 직접 학습해가며 배울 수 있어서 좋았습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,14,5.0,"강사님들이 열성적이고 학생들에게 진심으로 관심을 갖고 지원해줍니다.
이직을 위해 교육을 수강했는데, 충분히 만족스럽고 충실한 6개월이었습니다.
건물의 시설 관리가 잘 되고 있으며, 지원하는 장비의 경우 타 과정보다 높은 사양과 수량을 제공하고 있습니다.
고수준의 기술을 갖고 있는 기업들에서 인력 구인 요청이 오고, 이에 따라 혼자 취업 준비를 하는 것보다 더 좋은 직장에 대한 정보를 알아볼 수 있습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,15,5.0,재미있었습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,16,5.0,개발자가 되고 싶은 누구나 들을 수 있는 좋은 강의였습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,17,5.0,"""학부과정만의 교육으로는 배움의 깊이나 양이 적었다."", ""내가 원하는 곳에 가려고 하니 '경험'이나 '포폴'에 대해 쓸 것이 없다."", ""전공을 살리고는 싶은데 어떻게 해야할지 모르겠다."" 등 이런 고민이 있다면 적극 추천합니다. 그리고 비전공자나 유사전공자도 각오만 확실하다면 수강할만 하다고 생각합니다. 
고용24 기재 기준으로 난이도가 5로 되어있는데, 그에 걸맞게 난이도는 있으니 너무 우습게 보진 말 것. 그리고 이게 무얼 하는 강의인지 감이 안오신다면 전화문의 꼭 해보시거나, 면접 시에 상세히 물어봐보세용. 잘 알려주십니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,18,5.0,"많은 기술과 지식, 경험을 얻을 수 있어서 좋았습니다. 강사님, 담임 교사님, 시설, 취업 지원 등 대부분의 부분에서 매우 만족했습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,19,5.0,수업을 받으면서 많은걸 배웠습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,20,5.0,우수한 교수님께 좋은 강의를 듣고 즉각적인 피드백을 받으면서 프로젝트 경험을 쌓아가는데 도움이 많이 됐습니다! 포트폴리오를 위해서라면 자발적인 대회 참가나 프로젝트 진행이 필요로 합니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,21,5.0,감사합니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,22,5.0,임베디드 리눅스 등등에 대해 배울 수 있어서 좋았습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,23,5.0,부족한 부분을 채울수있어 좋았다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,24,5.0,좋은 강의들을 수 있어 감사했습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,25,5.0,"담당선생님과 교수님들이 열정적으로 알려주시면서 자연스럽게 동기부여가 되고, 스스로 학습할 수 있도록 힘을 실어줘서 취업까지 해낼 수 있도록 도와주십니다. 감사합니다",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,26,5.0,좋은 경험이었습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,27,5.0,많은 기술을 습득하고 자신감이 생겼다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,28,5.0,4학년 1학기에는 아는것이 거의 없었는데 이 과정을 통해서 많은것을 알수 있게되었습니다 정말로 유익한 시간이었습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,29,5.0,"펌웨어, 영상처리, AI 등과 같은 다양한 기술들을 핵심적으로 학습할 수 있어서 좋았습니다. 또, 이러한 기술들들을 융합하여 공모전, 해커톤, 프로젝트에 활용하여 협업 경험은 물론 우수한 성적도 거둘 수 있었습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,30,5.0,임베디드 개발자로써 커리어를 시작할 수 있어서 좋았습니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,31,5.0,정말 유익한 강의였습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,32,5.0,많이 배웠습니다. 감사합니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,33,5.0,"센터에서 지원도 많이 받을 수 있었고, 반의 공부 분위기도 잘 잡혀 있어 취업에 큰 도움이 되었습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,34,5.0,알찬훈련,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,35,5.0,"회사 실무 경력이 있지만 전문적인 지식이 부족한 상태였는데, 이번 과정을 통해 정식적으로 임베디드 업계에 다가섰다고 체감됩니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,36,5.0,직업훈련으로서 최선을 다해주신게 느껴져서 좋았습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,37,5.0,이 교육을 통해 제 인생이 바뀌었습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,38,5.0,이 강의를 수강하면서 비공자이지만 전공자와 비슷한 정도의 수준까지는 올라갈수있었던것 같습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,39,5.0,의견 없음.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,40,5.0,좋은 교수님들 덕분에 많이 배웠습니다. 감사합니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,41,5.0,"지나고 보니 짧고 아쉬웠지만, 좋은 사람들 만나고 가는 과정이었습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,42,5.0,"커리큘럼도 체계적으로 잘 짜여있었고, 훈련생이 많은 편이 아니라 개인별로도 잘 케어해주셨다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,43,5.0,앞서 서술하였듯이 예전에 면접에서 만족스럽게 대답하지 못한 부분들을 이번 과정을 통해서 자세히 그리고 실전적으로 배워갈 수 있어서 너무 만족 했습니다. 또한 학부 과정에서 AI를 졸업 작품으로 진행하면서 학부 과정으로는 AI 설계는 더 긴 과정을 공부해야 가능할거라 생각하여 AI 분야는 저와 상관없다 생각했지만 이번 인텔 AI 솔루션인 OpenVino을 활용해 보며 다양한 분야에 Inferencing하는 부분은 사용할 수 있겠다는 자신을 얻을 수 있었습니다. 또한 수강생들에게 양질의 수업을 제공하기 위해 노력해주신 강사진분들과 행정직분들께 매우 감사드립니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,44,5.0,"하나부터 열까지 다 알려주신 교수님들, intel에서 오신 교수님들 모두 감사합니다. 마인드부터 형상관리, 프로젝트를 할 때의 순서 그리고 개발까지 많은 것을 배운 수업이었습니다. 물론 모든 것을 다 습득하려면 야근(?)이라는 자신의 개인시간을 더 투자하여서 습득을 해야하지만 결과적으로 큰 도움이 되어서 취업까지 연결된 것 같습니다. 감사합니다!",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,45,5.0,"교육 과정에 있어서 강사님들이나 선생님들이 신경 많이 써주심
대학교때도 프로그래밍 배웠지만 실무와 가까운 공부와 프로젝트를 하고싶으면 수강 추천함",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,46,5.0,실무적 능력을 키울 수 있는 좋은 기회였다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,47,5.0,임베디드라는 새로운 길에 눈을 뜨게 만들어줬다. 그런데 깊게 공부하기 위해서 신청한다면  실망스러울수도 있다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,48,5.0,정말 좋은 강의였습니다. 다양한 점을 폭넓게 배우고 많은 팀프로젝트를 진행할 수 있어서 좋았습니다. 다만 팀 프로젝트의 시간이 좀 짧게 느껴졌습니다. 수를 한두개 줄이더라도 다른 프로젝트의 질을 높일 수 있으면 좋을 것 같습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,49,5.0,"수강 이전에는 어디가서 임베디드 개발자라고 말하고 다니는 것을 주저했는데,
지금은 당당하게 임베디드 개발자라고 말할 수 있어서, 정말 소중한 기회였다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,50,5.0,다양한 프로젝트 경험으로 취업에 도움이 되었습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,51,5.0,AI에 대해 배우고 활용해 볼 수 있어서 좋았습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,52,5.0,임베디드를 처음 배워보고자 하는 분들에게는 안성맞춤의 강의라고 생각합니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,53,5.0,감사합니다! 너무 좋았습니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,54,5.0,배운게 많았고 재밌었다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,55,5.0,6개월이라는 길다면 길고 짧다면 짧은 시간 동안 많은 것을 배울 수 있어서 좋았습니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,56,5.0,"임베디드 SW에 대한 이해와 배선을 처리하는 하드웨어 이해 모두 챙길 수 있고, 다양한 강사님들과 여러 분야를 학습하고 프로젝트를 진행하며 실무 경험을 쌓았습니다. 담당 선생님이 인적 관리를 열심히 해주셔서 교육과정에 집중할 수 있었습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,57,5.0,"아마 많은 전공자 및 비전공자들이 이 교육과정을 들으러 올 것입니다. 참고로 저는 컴퓨터와는 다른 계열의 공학 전공자로 참여를 하였습니다. 임베디드 분야로 나아가고 싶다면 그에 준하는 준비를 하셔야합니다. 센터에서 강의하는것 말고도 스스로 준비해야 할 것이 매우 많습니다. 강의 초반에 교수님들께서 주말과 약속을 모두 반납하고 6개월간은 이 교육과정에 온 힘을 다해야 할 것이라고 하시는데 그 말이 맞습니다. 그렇게 하신다면 분명 좋은 분야로의 취직은 물론 더 많은 지식과 역량을 갖추실 수 있을겁니다. 참고로 강소 이상의 취업을 원하시는 분들이시라면 코테 준비는 필수입니다. 물론 프로젝트도 열심히 준비하셔야 합니다. 프로젝트가 성공적으로 갖춰져야 이력서 서류 통과가 가능해지고 코테를 통과해야지 면접으로 이어질 수 있습니다.
 이 강의는 임베디드 역량의 기초와 심화 과정을 키워주는데 많은 도움이 됩니다. 참여하시는 분들이 많은 것을 알아가고 역량을 높여 좋은 곳에 취업을 하면 좋겠습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,58,5.0,"이 과정을 수료하여 개인 역량을 많이 키웠고, 그 역량을 바탕으로 원하는 바를 이룰 수 있었습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,59,5.0,뭘 해야 할지 아무것도 모르는 상태였는데 6개월만에 취업하게 만들어주셨습니다. 감사하고 기억에 남을 것 같습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,60,5.0,"원하는 직무에 지원할 만한 전공지식과 경험이 부족한 탓에 막막함을 느꼈었는데, 본 훈련과정에서 공부하면서 제게 부족했던 점들을 해결할 수 있었습니다.
특히나 프로젝트 수행을 위한 공간, 자재, 피드백 등을 제공받을 수 있다는 점이 본 훈련과정의 장점이라고 생각합니다.
본 훈련과정에서 저희의 배움 및 취업을 위해 도움을 주신 모든 교수님께 감사의 말씀을 드립니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,61,5.0,"이번 교육과정을 통해 제 자신의 기본 역량과 프로젝트 설계 능력이 눈에 띄게 향상되었습니다.
학부 시절 졸업 프로젝트를 진행할 때는 프로젝트 계획 수립부터 필요 요소 파악, 파일 구조 설계, 팀원 간 역할 분배에 이르기까지 모든 과정에서 상당한 어려움을 겪었던 기억이 있습니다. 당시에는 체계적인 접근 방법을 몰라 시행착오를 반복하며 많은 시간을 소모했습니다.
하지만 이번 교육과정에서 다양한 프로젝트를 직접 수행하면서 이러한 문제들을 실전을 통해 체계적으로 학습할 수 있었습니다. 특히 개인 프로젝트에서는 부품 선정부터 설계, 제작, 개발에 이르는 전체 프로세스를 혼자서도 자연스럽게 진행할 수 있게 되었습니다. 예전에는 막막하게 느껴졌던 작업들이 이제는 단계별로 명확하게 보이고, 각 단계에서 무엇을 해야 할지 구체적으로 알 수 있게 되었습니다.
솔직히 이런 실무 중심의 교육을 학부 시절에 미리 경험했다면 얼마나 좋았을까 하는 아쉬움도 있습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,62,5.0,"저는 HW에 대한 지식이 전혀 없는 상태에서 훈련을 시작하였습니다. 그런데도 선생님들께서 많이 알려주시고, 도와주셔서 정말 많은 지식을 얻었습니다. 임베디드에 관한 많은 분야들을 알 수 있었고, 그중에서 저와 잘 맞는 재밌는 분야를 찾았습니다. 이 훈련과정을 통해서 제가 찾고 있었던 저의 방향성을 찾게 되었습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,63,5.0,이 훈련과정을 거치며 개발자로서의 역량을 확고히 다지는 시간이 되었다. 이를 발판으로 다 능력있는 개발자로 나아갈수 있을거 같다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,64,5.0,강의도 만족스럽고 그 외의 부분들도 괜찮습니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,65,5.0,"해당 교육과정을 진행 하면서 AI에 관련된 부분에 대해서도 많이 알게 되었고 임베디드와 관련해서도 많은 것을 알 수 있었습니다. 
프로젝트를 통해서 직무 역량을 높일 수 있었고, 특히 하드웨어 환경에서 센서들을 동작시키는 과정에서 문제 해결 능력을 크게 향상시킬 수 있었습니다.

또한, 프로젝트를 진행하면서 막연하게만 생각하였던 Git을 사용해보면서 형상관리를 직접 경험할 수 있었고, 이를 통해 코드 변경 이력 관리와 협업의 효율성이 얼마나 중요한지 깨달을 수 있었습니다.

담당선생님과 담당교수님들의 많은 관심과 노력으로 인해 즐거운 교육과정이었습니다. 노고에 감사드립니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,66,5.0,"리눅스 bsp , IOT 과정은 좋았습니다. 다만 중간중간에 너무 짜잘한 수업이 많았습니다. 그걸 안하던지 아니면 다른 수업에 흡수시키던지 해서 강사님들이 너무 자주바뀌지않게 해주셧으면 좋겟습니다",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,67,5.0,실무 현업에 대해서 막연했는데 훈련과정을 통해 어느정도 윤곽이 잡혔습니다. 물론 실무에 들어가면 깊이가 다르겠지만 그래도 어느정도 배움을 통해서 빠르게 적응해나갈 수 있지 않을까라고 생각이 듭니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,68,5.0,취업에 도움이 되는 지식을 배울 수 있어서 좋았습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,69,5.0,"임베디드와 AI분야 둘 다 관심이 있으시면 수강 하셔도 좋을 것 같습니다. 하지만 관심 분야가 명확하게 정해졌다면 다른 교육 과정을 수강 하시는 것이 좋을 것  같습니다. 교수님, 담당 선생님 모두 좋으신 분들이고, 열정적으로 지도해주십니다. 교육 기간 동안 열심히 하신다면 좋은 결과 있을 것 이라고 생각이 듭니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,70,5.0,다양한 분야의 기술들을 접해볼 수 있어서 직무를 선택하는데 도움이 되었습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,71,5.0,다양한 사람들과 프로젝트를 진행하며 실무 능력과 의사소통 능력을 강화할 수 있는 기회가 되었다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,72,5.0,"기초 지식부터 최종 프로젝트까지 단계별 성장이 눈에 띄게 보였고, 점진적인 실력 향상에 매우 흡족한 교육 과정이였습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,73,5.0,"1. 교수님께서 전문적으로 수업을 지도해 주셨고, 수업 과정에서 배운 내용을 응용해 진행한 스터디가 정말 많은 도움이 되었습니다.
스터디는 본인뿐만 아니라 함께하는 동료들도 함께 성장할 수 있는 좋은 기회입니다.
결과적으로 프로젝트의 퀄리티 향상에도 큰 도움이 되므로 적극 추천드립니다.

2. 프로젝트를 시작하기 전 비교적 여유로운 시기를 활용해 스터디 참여, 개인 프로젝트 진행, 자격증 준비(정보처리기사·리눅스마스터), 오픽 공부 등 다양한 활동을 해보시길 추천드립니다.

3. 프로젝트는 총 4회 진행되며, 미리 아이디어를 생각해 두고 과정 중에 꾸준히 준비한다면 훨씬 수월하게 진행할 수 있습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,74,5.0,노력한만큼 대가가 큰 것 같습니다. 본인이 한 만큼 성과를 얻을 수 있습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,75,5.0,더 좋은 곳으로 취직하기위한 교육으로 좋은 시간을 가졌다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,76,5.0,많은 프로젝트와 역량을 쌓을 수 있는 과정이다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,77,5.0,열심히 한 만큼 나온것 같다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,78,5.0,"현재 자신의 포트폴리오에 임베디드 SW, 리눅스BSP, AI 등의 주제를 보충하고 싶다면 해당 인텔 Edge AI SW 아카데미 교육과정을 추천합니다. 이어서 수업량, 프로젝트, 취업준비, 스터디, 분위기 측면에서 전반적인 수강 후기를 작성해보겠습니다.

1. 수업 분량이 많고 실습 및 과제를 매일 쳐내는 데 하루 24시간이 부족합니다.(더 정확히 말하면, 평일의 교육이 끝난 오후 5시부터 잠들기 전까지 시간 만으로는 부족합니다) 나중에 몰아서 복습하는 것이 불가능합니다. 반드시 그날 배운 내용은 반드시 그날 완전히 혹은 최대한 많이 내 것으로 만들어야 합니다. (입교식 첫 날, '교육기간 6개월 간 고3의 생활 및 마음가짐으로 임해야 한다'는 센터장님 등의 조언을 새겨들어야 합니다)

2. 매일 매일 수강 내용을 최대한 습득 했다면, 프로젝트 진행 시, 그 간 배운 내용보다 한 단계 더 깊은 수준의 목표를 설정해 도전을 많이 할수록 취업에 유리하다고 생각합니다. 추후  회사 면접에서 단순하게 특정 개념, 이론의 사용 여부를 묻는 것을 넘어 해당 내용을 어디까지 고민해보고 사용했는지 물어봅니다. 또한 이전 기수들의 학생들의 프로젝트가 누적되어있기 때문에 대부분의 프로젝트 주제는 이미 구현된 것들입니다.

3. 꾸준한 시간을 들여야 하는 일들을 미리 일정을 세워 꾸준히 조금씩 준비하면 좋겠습니다. 예를 들어 적성검사, 코딩테스트, 그리고 인터넷에서 구할 수 있는 면접 질문 모음 중 꾸준한 시간을 공들여야만 답할 수 있는 항목들을 선별해 교육 과정 초기부터 준비하시면 취업의 폭이 훨씬 넓어질 것으로 생각합니다.

4. 동기들과 스터디를 진행하면 개개인의 실력이 상승할 뿐만 아니라 동기들의 실력이 상향 평준화로 인해 결국 프로젝트의 질이 향상될 겁니다. 수업내용의 스터디, 코테 등 각자 마음 맞는 분들끼리 함께 공부하면 좋습니다. 저는 동기들과 코딩테스트 스터디를 했습니다.

5. 제가 참여한 기수에서는 수업 및 실습 진행 시 속도가 더딘 친구들을 위해 힌트를 공유하거나 도움을 줘서 함께 성장하는 분위기였습니다.

마지막으로 매일 매일의 수업 내용은 Notion, 블로그, GitHub 등에 꾸준히 정리하시길 권장 드립니다. 추후 취업 활동에 큰 무기가 됩니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,79,5.0,힘든점도 있었지만 재미있고 취업해야겠다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,80,5.0,"인상적 이였던 수업입니다. 무언가를 만들어 볼 수 있는 프로그래밍의 단편적인 지식이 아닌 ""숲을 볼 수 있는 과정"" 한계가 느껴진다면 이 과정을 통해 그 한계를 극복 할 수 있을 것 입니다!",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,81,5.0,"학과 교수님들은 경험과 열정과 사랑으로 강의해주셨고, 담임교수님은 친절함과 성실함으로 학생들을 전과정동안 캐어 해주셨습니다. 비전공자라도 열심히 노력하면 충분히 따라갈수 있는 과정이었고, 끝까지 놓치지 않고 따라갈수만 있다면, 취업확률을 몇배나 끌어 올려주는 과정이었습니다. 하지만 코딩을 전혀 모르는 사람은 다른 사람보다 두세배 노력해야 진도를 따라가 수 있는 과정이라고 생각됩니다.

고민하시는 분들이 계시다면 꼭 등록하셔서 끝까지 최선을 다해 공부한다면 무난히 취업까지 달성할수 있으리라 생각됩니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,82,5.0,"과목 하나하나가 다 중요하고, 과목에서 배웠던 경험이 있으니 취업할 때 배운 능력들을 잘 활용할 수 있을 거 같다..",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,83,5.0,임베디드 펌웨어에 방향도 못 잡고 막연하게 해야겠다 생각만 했었는데 해당 과정을 들으면서 방향 및 내가 해야할 일을 찾을 수 있었고 덕분에 취업 준비까지 잘 마칠 수 있었습니다. 기간이 짧으면서도 길게 느껴질텐데 과정을 잘 따라가면서 정리를 잘 해두고 내가 뭘 해야할지 꾸준히 고민해보면 좋은 결과 있을 거라고 생각합니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,84,5.0,https://velog.io/@mommers/Intel9th,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,85,5.0,많이 배워가는 기회가 된 것 같습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,86,5.0,본인의 의지만 있다면 많은것을 배워 갈 수 있습니다!,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,87,5.0,제 인생에서 가장 의미 있는 시간이었습니다. 저에게 맞는 분야를 정확히 찾게 되었고 또 교육을 통해 정말 많이 배울 수 있는 시간이었습니다. 최고입니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,88,5.0,신입 임베디드 개발자로 취업을 위한 기반을 다질 수 있었다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,89,5.0,"실무위주 프로젝트, 실습들로 빠르게 실력을 키울 수 있습니다. 본인의 의지가 있다면 더 성장할 수 있습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,90,5.0,"900시간의 교육이 정말 짧다고 느껴질 정도로 배울 내용이 많았고 앞으로의 방향성도 어떤식으로 가져갈 수 있을지 많이 배웠습니다.

관련직종 경험이나 해당 과가 아니어서 평생 배울 수 없을 것이라고 생각했던 분야인데 쉬운 길은 아니지만 평소 개발자분야에 관심이 있고 열정만 있다면 누구나 도전할 수 있도록 교육도 쉽게 잘 알려주시고 지도해주십니다.

늘 적극적으로 도와주시고 지원해주신 교수님들께 진심으로 감사드립니다!",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,91,5.0,임베디드에 관심이있으시면 수강해보세요!,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,92,5.0,교육 과정 전반에 대해서는 매우 알차게 구성 되어있다. 비전공자로서 처음에는 따라가기 힘들었지만 개인 노력 여하에 따라 얼마든지 이 분야에 취업 가능할 정도로 실력이 향상될 수 있다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,93,5.0,좋아요,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,94,5.0,다들 으쌰으쌰해서 기술적으로 많이 배웠다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,95,5.0,지도교수님이 끝까지 저희반을 위해 힘써주셔서 덕분에 취업에 자신감을 얻게 되었습니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,96,5.0,임베디드 리눅스 및 펌웨어 개발에 관심이 많았는데 이 강의를 수강하면서 전반적으로 역량을 쌓은거 같아서 만족했다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,97,5.0,너무 좋았습니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,98,4.3,감사합니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,99,4.3,인공지능 및 펌웨어의 기초를 확실히 다질수 있었습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,100,4.3,짧지않은시간이었지만 재밌게 잘 들었습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,101,4.3,임베디드 관련 교육과 AI 교육을 동시에 받을 수 있어서 좋았습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,102,4.3,좋았음,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,103,4.3,자신만의 공부시간을 가질 수 있는 환경이 갖추어져 있어서 좋았다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,104,4.3,"위에서 나쁜말은 했지만 점수도 후하게 줄 만큼 이래저래 좋은 과정이었습니다.
빨리 취업했음 좋겠다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,105,4.3,"같이 있었던 수강생 분들 모두 좋았고, 특히 많은 도움을 주신 교수님들 감사합니다. 덕분에 취직도 성공하고 앞으로 나아 갈 수 있게 되었습니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,106,4.3,확실히 많은 것을 배울 수 있는 시간이 여서 너무 좋았습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,107,4.3,"동기들도 교수님들도 정말 좋았습니다. 체력적으로 힘든 순간이 종종 있었지만 함께라서 끝까지 할 수 있었습니다. 기술적으로도 인간적으로도 많이 자랄 수 있는 기회였습니다.
비록 취업은 다른 기회가 생겨 이 분야로 하지 못했지만 이 경험을 좋게 봐주셔서 면접에도 붙었다고 생각합니다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,108,4.3,학부 시절 접하기 어려운 내용을 알 수 있어서 좋았습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,109,4.3,짧다면 짧은 시간동안 밀도 있는 수럽을 들 을 수 있어 좋았다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,110,4.3,프로젝트를 통해 배운 지식을 활용하는데에 너무 재밌었고 수강생들끼리 위쌰의쌰해서 새로운것울 공부하는데에 좋은 분위기가 형성되었던것 같습니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,111,4.3,"덕분에 서로를 공감하고, 정보를 공유할 수 있는 분들을 만나게 되어서 참 좋다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,112,4.3,인텔 ai sw 아카데미에 참가해서 임베디드 시스템 개발자로서의 비전을 더 확고이 할수 있었던 계기가 되었음.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,113,4.3,모든 수업내용이 좋았다라고 말하긴 힘들지만 펌웨어 개발이나 프로젝트 설계 역량이 많이 향상된 것 같았습니다. 프로젝트를 함에 있어서 교수님들의 많은 지도와 열의 덕분에 성장하고 간다는 느낌을 받았습니다. 취업을 해서도 인텔 엣지 AI에서 들었던 내용이 쓰일 날이 오리라 생각합니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,114,4.3,감사했습니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,115,4.3,.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,116,3.6,감사합니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,117,3.6,김x현 교수님 수업 정말 열심히 듣고 적용하면 좋은 결과 있을 것 같습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,118,3.6,SW와 HW를 배울 수 있는 좋은 시간이었다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,119,3.6,임베디드 리눅스에 대해 배울 수 있었어서 좋았음,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,120,3.6,실무에 관련된 공부를 다양하게 접하고 공부할 수 있어 좋았습니다.,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,121,3.6,"아무나 들어올 수 있다는게 장점이자 단점, 그래도 교육 내용 자체나 수료 이력 등은 이력서와 포트폴리오로서 분명 도움이 된다. 사실 들어오기 전 목표는 이룬 것 같다. 다만, 더 많은 것을 놓친 아쉬움이 남는다.",[Intel] 엣지 AI SW 아카데미
AIG20230000412815,122,3.6,좋은 수업이었습니다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,123,3.6,좋은 사람들을 많이 알아갈 수 있는 자리인 것 같다,[Intel] 엣지 AI SW 아카데미
AIG20230000412815,124,3.6,9개월간 고생한 보람이 있는 강의입니다.,[Intel] 엣지 AI SW 아카데미
